Time,USDT,USDS,USDC,PayPal USD,USDe,DAI,PAXG_Price,bitcoin,聯準會利率,DXY_Index,USD/EUR,USD/JPY,USD/CNY,UNRATE,NASDAQ_Price,T10YIE(類似通膨日資料),VIX,道瓊平均工業指數,美國公債10年期殖利率,S&P500
2023/11/19,1.000453689,,0.9999763938,1.000895614,,1.000583,1962.241101,37386.54777,5.33,103.92,0.9167,149.62,7.2119,3.7,14125.48,2.28,13.8,34947.28,4.44,4514.02
2023/11/20,1.000596997,,0.9999688748,0.999574477,,0.999571,1960.438966,37476.95586,5.33,103.44,0.9141,148.36,7.1693,3.7,14284.53,2.3,13.41,35151.04,4.42,4547.38
2023/11/21,1.000389149,,1.000045897,0.998180038,,0.997921,1978.931976,35813.81136,5.33,103.57,0.9165,148.39,7.1376,3.7,14199.98,2.25,13.35,35088.29,4.41,4538.19
2023/11/22,1.000337683,,0.9999823948,0.999603734,,0.999894,1981.665783,37432.33831,5.33,103.92,0.9184,149.53,7.1564,3.7,14265.86,2.26,12.85,35273.03,4.42,4556.62
2023/11/23,1.000141651,,0.9999564259,0.995156015,,0.999686,1979.655821,37289.62066,5.33,103.77,0.917,149.56,7.147,3.7,14265.86,2.26,12.8,35273.03,4.42,4556.62
2023/11/24,1.000353402,,0.9996318792,0.998438985,,1.000028,1985.716589,37720.28115,5.33,103.4,0.914,149.44,7.1497,3.7,14250.86,2.26,12.46,35390.15,4.47,4559.34
2023/11/25,1.000479436,,0.9998872351,0.990897017,,1.000101,1983.843868,37796.79234,5.33,103.4,0.914,149.44,7.1497,3.7,14250.86,2.26,12.46,35390.15,4.47,4559.34
2023/11/26,1.000210694,,0.9998677649,1.000512726,,0.999674,1984.418113,37479.12229,5.33,103.4,0.914,149.44,7.1497,3.7,14250.86,2.26,12.46,35390.15,4.47,4559.34
2023/11/27,0.999980044,,0.9999987649,0.998158746,,1.000161,1999.215063,37254.16885,5.33,103.2,0.9129,148.67,7.153,3.7,14241.02,2.21,12.69,35333.47,4.39,4550.43
2023/11/28,1.000376927,,0.9999137183,0.996596325,,0.999553,2022.224709,37831.08687,5.33,102.75,0.9098,147.48,7.1473,3.7,14281.76,2.22,12.69,35416.98,4.34,4554.89
2023/11/29,1.000219598,,1.000040348,0.999676621,,0.999717,2024.512477,37858.49405,5.33,102.76,0.9116,147.24,7.131,3.7,14258.49,2.21,12.98,35430.42,4.27,4550.58
2023/11/30,1.000156422,,1.000006442,0.999656159,,1.000063,2021.532493,37712.74777,5.33,103.5,0.9186,148.19,7.1363,3.7,14226.22,2.23,12.92,35950.89,4.37,4567.8
2023/12/1,1.000185067,,0.9997967758,0.998912355,,0.999753,2049.712537,38688.74836,5.33,103.27,0.9189,146.81,7.1399,3.8,14305.03,2.22,12.63,36245.5,4.22,4594.63
2023/12/2,1.00036392,,0.9999531652,0.998694429,,1.000005,2044.981806,39476.33328,5.33,103.27,0.9189,146.81,7.1399,3.8,14305.03,2.22,12.63,36245.5,4.22,4594.63
2023/12/3,1.000309289,,0.9998963138,0.996304432,,0.99965,2085.338396,39978.39182,5.33,103.27,0.9189,146.81,7.1399,3.8,14305.03,2.22,12.63,36245.5,4.22,4594.63
2023/12/4,0.999912965,,0.9999207837,0.999155393,,1.000552,2024.706997,41980.09948,5.33,103.71,0.9228,147.2,7.143,3.8,14185.49,2.21,13.08,36204.44,4.28,4569.78
2023/12/5,1.000546171,,1.000284092,0.999130168,,1.000419,2012.989064,44080.64795,5.33,104.05,0.9262,147.15,7.1472,3.8,14229.91,2.17,12.85,36124.56,4.18,4567.18
2023/12/6,1.000032121,,1.000030662,0.997723361,,0.999188,2007.350244,43746.44536,5.33,104.15,0.9291,147.31,7.1596,3.8,14146.71,2.14,12.97,36054.43,4.12,4549.34
2023/12/7,1.000317091,,0.9999972861,0.999948006,,1.000062,2018.133084,43292.66424,5.33,103.54,0.9265,144.12,7.151,3.8,14339.99,2.17,13.06,36117.38,4.14,4585.59
2023/12/8,1.000124255,,0.9999247134,0.999084396,,0.999923,2003.543621,44166.60064,5.33,104.01,0.9291,144.93,7.1661,3.8,14403.97,2.21,12.35,36247.87,4.23,4604.37
2023/12/9,1.00051711,,1.000194659,0.998888124,,0.999673,1993.903279,43725.98581,5.33,104.01,0.9291,144.93,7.1661,3.8,14403.97,2.21,12.35,36247.87,4.23,4604.37
2023/12/10,1.000043941,,1.000028408,0.999301497,,0.999895,1989.839619,43779.69729,5.33,104.01,0.9291,144.93,7.1661,3.8,14403.97,2.21,12.35,36247.87,4.23,4604.37
2023/12/11,0.999546697,,1.000080035,0.999508762,,1.000195,1968.800278,41243.83331,5.33,104.1,0.929,146.16,7.176,3.8,14432.49,2.19,12.63,36404.93,4.23,4622.44
2023/12/12,0.999785938,,1.000304747,0.998448091,,1.000368,1964.036739,41450.22219,5.33,103.86,0.9265,145.43,7.1766,3.8,14533.4,2.16,12.07,36577.94,4.2,4643.7
2023/12/13,1.00019064,,1.000002846,1.003454361,,1.000135,2007.156636,42890.74073,5.33,102.87,0.9196,142.88,7.173,3.8,14733.96,2.16,12.19,37090.24,4.04,4707.09
2023/12/14,1.000155329,,0.9999771378,1.000629817,,1.000165,2017.143886,43023.97197,5.33,101.96,0.9097,141.87,7.1102,3.8,14761.56,2.22,12.48,37248.35,3.92,4719.55
2023/12/15,1.000149642,,1.000169929,0.998989751,,0.998237,2003.329687,41929.75839,5.33,102.55,0.9178,142.15,7.1184,3.8,14813.92,2.22,12.28,37305.16,3.91,4719.19
2023/12/16,0.99918223,,0.9999729582,0.998037297,,0.999292,1994.015343,42240.11908,5.33,102.55,0.9178,142.15,7.1184,3.8,14813.92,2.22,12.28,37305.16,3.91,4719.19
2023/12/17,0.999877491,,1.000545615,0.998705971,,0.999138,1995.436294,41364.66592,5.33,102.55,0.9178,142.15,7.1184,3.8,14813.92,2.22,12.28,37305.16,3.91,4719.19
2023/12/18,0.999758117,,1.000030694,0.999344945,,1.000203,2010.926061,42623.53833,5.33,102.56,0.9154,142.74,7.134,3.8,14905.19,2.21,12.56,37306.02,3.95,4740.56
2023/12/19,0.999889787,,1.000257131,0.998879971,,0.999757,2021.234985,42270.52614,5.33,102.17,0.9106,143.82,7.1297,3.8,15003.22,2.19,12.53,37557.92,3.93,4768.37
2023/12/20,1.000025737,,1.000026581,0.999164553,,1.000042,2013.082541,43652.24867,5.33,102.41,0.9141,143.56,7.1363,3.8,14777.94,2.19,13.67,37082,3.86,4698.35
2023/12/21,1.000145537,,0.9999822615,0.998410581,,1.000166,2029.20266,43869.15086,5.33,101.84,0.9083,142.1,7.1391,3.8,14963.87,2.19,13.65,37404.35,3.89,4746.75
2023/12/22,1.000943253,,1.000204845,0.998675946,,1.000326,2029.127125,43997.90141,5.33,101.7,0.9081,142.41,7.1333,3.8,14992.97,2.19,13.03,37385.97,3.9,4754.63
2023/12/23,1.000740697,,1.000248159,0.99924183,,0.999975,2028.609161,43739.54214,5.33,101.7,0.9081,142.41,7.1333,3.8,14992.97,2.19,13.03,37385.97,3.9,4754.63
2023/12/24,1.000880318,,1.000308815,1.000419453,,0.999509,2029.488286,43016.11762,5.33,101.7,0.9081,142.41,7.1333,3.8,14992.97,2.19,13.03,37385.97,3.9,4754.63
2023/12/25,1.000562388,,1.000397255,1.000159619,,0.999616,2030.733807,43613.14208,5.33,101.7,0.9084,142.34,7.1365,3.8,14992.97,2.19,13.03,37385.97,3.9,4754.63
2023/12/26,1.000234428,,1.000357219,0.99677422,,1.000384,2036.13884,42520.40151,5.33,101.47,0.9055,142.38,7.1434,3.8,15074.57,2.18,12.99,37545.33,3.89,4774.75
2023/12/27,1.000695126,,0.9999608586,1.000449511,,1.000313,2053.206672,43442.85456,5.33,100.99,0.9005,141.83,7.141,3.8,15099.18,2.15,12.43,37656.52,3.79,4781.58
2023/12/28,1.001186168,,1.000750912,0.999060815,,0.999737,2049.71423,42627.85353,5.33,101.23,0.9041,141.39,7.1088,3.8,15095.14,2.16,12.47,37710.1,3.84,4783.35
2023/12/29,1.000448553,,1.000342576,0.997988502,,1.000419,2037.598289,42099.40281,5.33,101.33,0.9061,141.06,7.0999,3.8,15011.35,2.16,12.45,37689.54,3.88,4769.83
2023/12/30,1.000381031,,1.000330195,0.999908173,,0.999455,2027.94883,42156.90115,5.33,101.33,0.9061,141.06,7.0999,3.8,15011.35,2.16,12.45,37689.54,3.88,4769.83
2023/12/31,0.999730036,,1.000069646,1.000763622,1.000305019,0.999413,2026.45643,42265.18565,5.33,101.33,0.9061,141.06,7.0999,3.8,15011.35,2.16,12.45,37689.54,3.88,4769.83
2024/1/1,1.000367893,,1.000130951,1.000000846,0.997723539,1.00056,2031.299702,44167.33021,5.33,101.33,0.9054,140.87,7.0999,3.7,15011.35,2.16,12.45,37689.54,3.88,4769.83
2024/1/2,1.000507165,,1.000162945,0.999492504,1.002722674,0.999734,2033.250346,44957.97005,5.33,102.2,0.9139,141.98,7.1441,3.7,14765.94,2.21,13.2,37715.04,3.95,4742.83
2024/1/3,1.000656748,,1.000182352,0.995912285,1.002722674,0.999664,2018.024518,42848.17564,5.33,102.49,0.9157,143.29,7.1505,3.7,14592.21,2.2,14.04,37430.19,3.91,4704.81
2024/1/4,1.001032038,,0.9999793379,0.998476235,1.002722674,0.999854,2022.756787,44179.9217,5.33,102.42,0.9137,144.62,7.1595,3.7,14510.3,2.22,14.13,37440.34,3.99,4688.68
2024/1/5,1.000876754,,1.000051316,1.001332329,1.002722674,1.000267,2022.3746,44162.69163,5.33,102.41,0.9139,144.65,7.1412,3.7,14524.07,2.22,13.35,37466.11,4.05,4697.24
2024/1/6,1.00059189,,1.000112626,0.998259793,1.002722674,0.999764,2017.758148,43989.19409,5.33,102.41,0.9139,144.65,7.1412,3.7,14524.07,2.22,13.35,37466.11,4.05,4697.24
2024/1/7,1.000606639,,0.9999800232,0.999036372,1.002722674,0.999564,2015.510423,43943.09723,5.33,102.41,0.9139,144.65,7.1412,3.7,14524.07,2.22,13.35,37466.11,4.05,4697.24
2024/1/8,1.000599288,,0.9998548191,0.999547448,1.002722674,0.99979,2008.764284,46970.50231,5.33,102.21,0.9132,144.22,7.1545,3.7,14843.77,2.22,13.08,37683.01,4.01,4763.54
2024/1/9,1.00016613,,0.9999921287,0.999702463,1.002722674,0.999939,2013.11922,46139.73037,5.33,102.57,0.9149,144.47,7.1687,3.7,14857.71,2.22,12.76,37525.16,4.02,4756.5
2024/1/10,1.000223921,,0.9998149044,0.999776025,1.002722674,0.999978,2000.666869,46627.77911,5.33,102.36,0.9114,145.73,7.1716,3.7,14969.65,2.22,12.69,37695.73,4.04,4783.45
2024/1/11,1.000246597,,1.000237005,0.999614601,1.002722674,0.999944,2013.643972,46368.58538,5.33,102.29,0.9114,145.28,7.1685,3.7,14970.18,2.22,12.44,37711.02,3.98,4780.24
2024/1/12,0.99990899,,1.00029516,1.000116084,1.002722674,1.000143,2022.522026,42853.16666,5.33,102.4,0.9132,144.9,7.1678,3.7,14972.76,2.27,12.7,37592.98,3.96,4783.83
2024/1/13,0.999975929,,1.00014979,0.999657262,1.002722674,1.000007,2019.264083,42842.38219,5.33,102.4,0.9132,144.9,7.1678,3.7,14972.76,2.27,12.7,37592.98,3.96,4783.83
2024/1/14,0.999489818,,1.000191392,0.999535612,1.002722674,0.999761,2019.943592,41796.26961,5.33,102.4,0.9132,144.9,7.1678,3.7,14972.76,2.27,12.7,37592.98,3.96,4783.83
2024/1/15,0.99972327,,1.000522138,0.999854144,1.002722674,1.000007,2038.781101,42511.96772,5.33,102.4,0.9133,145.73,7.1716,3.7,14972.76,2.27,13.25,37592.98,3.96,4783.83
2024/1/16,0.999868608,,1.000205924,0.999567669,1.002722674,1.000017,2017.204904,43154.94423,5.33,103.36,0.9195,147.18,7.1911,3.7,14944.35,2.3,13.84,37361.12,4.07,4765.98
2024/1/17,0.999188383,,1.000163677,0.999567093,1.002722674,0.999915,2003.484054,42742.65284,5.33,103.45,0.9189,148.15,7.1963,3.7,14855.62,2.3,14.79,37266.67,4.1,4739.21
2024/1/18,0.999204879,,1.000217121,0.999739569,1.002722674,0.999905,2013.674043,41262.05836,5.33,103.54,0.9195,148.15,7.1963,3.7,15055.65,2.34,14.13,37468.61,4.14,4780.94
2024/1/19,0.999186231,,1.000191031,0.999565584,1.002722674,1.000116,2010.456709,41618.40737,5.33,103.29,0.9176,148.14,7.1935,3.7,15310.97,2.34,13.3,37863.8,4.15,4839.81
2024/1/20,0.999311477,,1.000050096,0.996130362,1.002722674,1.000013,2011.635923,41665.58484,5.33,103.29,0.9176,148.14,7.1935,3.7,15310.97,2.34,13.3,37863.8,4.15,4839.81
2024/1/21,0.999439086,,1.000019329,0.999204792,1.002722674,1.000035,2006.835933,41545.78351,5.33,103.29,0.9176,148.14,7.1935,3.7,15310.97,2.34,13.3,37863.8,4.15,4839.81
2024/1/22,0.99885284,,1.000019991,0.99948683,1.002722674,0.999796,1998.95018,39507.36882,5.33,103.33,0.9189,148.09,7.1929,3.7,15360.29,2.31,13.19,38001.81,4.11,4850.43
2024/1/23,0.99924741,,1.00008686,0.998395301,1.002722674,1.000076,2008.285814,39845.55115,5.33,103.62,0.9218,148.36,7.1733,3.7,15425.94,2.29,12.55,37905.45,4.14,4864.6
2024/1/24,0.999737475,,1.000179292,0.998574001,1.002722674,1.000212,2003.419669,40077.07327,5.33,103.24,0.9187,147.5,7.1528,3.7,15481.92,2.3,13.14,37806.39,4.18,4868.55
2024/1/25,0.999717226,,1.000285363,0.998048918,1.002722674,1.000403,2003.245594,39933.80775,5.33,103.57,0.922,147.65,7.1698,3.7,15510.5,2.29,13.45,38049.13,4.14,4894.16
2024/1/26,0.999986433,,1.000143755,0.999584585,1.002722674,1.00023,1998.927744,41816.87284,5.33,103.43,0.9213,148.16,7.1774,3.7,15455.36,2.3,13.26,38109.43,4.15,4890.97
2024/1/27,1.000047326,,1.00008783,0.999780776,1.002722674,1.000134,1998.884494,42120.05635,5.33,103.43,0.9213,148.16,7.1774,3.7,15455.36,2.3,13.26,38109.43,4.15,4890.97
2024/1/28,1.000001399,,1.000122511,0.999048663,1.002722674,1.000127,2006.89182,42035.59437,5.33,103.43,0.9213,148.16,7.1774,3.7,15455.36,2.3,13.26,38109.43,4.15,4890.97
2024/1/29,1.000125153,,1.000175635,0.999286692,1.002722674,1.000129,2009.041559,43288.24534,5.33,103.61,0.923,147.49,7.1807,3.7,15628.04,2.3,13.6,38333.45,4.08,4927.93
2024/1/30,1.000028413,,1.000056284,0.999746068,1.002722674,1.000133,2015.322331,42952.60821,5.33,103.4,0.922,147.6,7.1763,3.7,15509.9,2.26,13.31,38467.31,4.06,4924.97
2024/1/31,1.000028413,,1.000173667,0.999110408,1.002722674,0.999837,2019.105392,42582.60639,5.33,103.27,0.9244,146.88,7.1678,3.7,15164.01,2.26,14.35,38150.3,3.99,4845.65
2024/2/1,0.999933012,,1.000343665,0.999781827,1.002722674,1.00018,2035.125937,43075.7746,5.33,103.05,0.9198,146.42,7.1802,3.9,15361.64,2.19,13.88,38519.84,3.87,4906.19
2024/2/2,0.999713676,,1.000142472,0.999583226,1.002722674,1.000013,2023.729204,43185.85943,5.33,103.92,0.9272,148.37,7.1925,3.9,15628.95,2.21,13.85,38654.42,4.03,4958.61
2024/2/3,0.999809566,,1.000145393,0.999759695,1.002722674,1.000049,2019.395532,42992.24963,5.33,103.92,0.9272,148.37,7.1925,3.9,15628.95,2.21,13.85,38654.42,4.03,4958.61
2024/2/4,0.999719527,,1.000127171,0.999050742,1.002722674,0.999976,2019.251533,42583.58292,5.33,103.92,0.9272,148.37,7.1925,3.9,15628.95,2.21,13.85,38654.42,4.03,4958.61
2024/2/5,0.998795129,,1.000056653,0.998949504,1.002722674,0.999938,2004.479785,42658.66605,5.33,104.45,0.9309,148.67,7.1985,3.9,15597.68,2.27,13.67,38380.12,4.17,4942.81
2024/2/6,0.999981998,,1.00022062,0.999210054,1.002722674,1.000129,2016.672936,43084.67186,5.33,104.21,0.9299,147.94,7.1913,3.9,15609,2.24,13.06,38521.36,4.09,4954.23
2024/2/7,0.999823689,,1.000092578,0.998537502,1.002722674,0.999978,2015.430794,44318.22445,5.33,104.06,0.9283,148.18,7.195,3.9,15756.64,2.23,12.83,38677.36,4.09,4995.06
2024/2/8,1.000194555,,1.000048423,0.999832091,1.002722674,1.000041,2010.811268,45301.56663,5.33,104.17,0.9278,149.31,7.1968,3.9,15793.71,2.24,12.79,38726.33,4.15,4997.91
2024/2/9,1.000489688,,0.9999253702,0.999993728,1.002722674,1.000312,2003.125164,47147.20031,5.33,104.11,0.9273,149.3,7.1936,3.9,15990.66,2.25,12.93,38671.69,4.17,5026.61
2024/2/10,1.000318149,,1.000013956,0.996169336,1.002722674,1.000193,2000.717797,47771.27737,5.33,104.11,0.9273,149.3,7.1936,3.9,15990.66,2.25,12.93,38671.69,4.17,5026.61
2024/2/11,1.000279267,,0.9999424246,0.999370499,1.002722674,1.00002,2005.058073,48293.91675,5.33,104.11,0.9273,149.3,7.1936,3.9,15990.66,2.25,12.93,38671.69,4.17,5026.61
2024/2/12,1.000279443,,0.9999729379,0.99922162,1.002722674,0.999892,2000.056591,49958.22422,5.33,104.17,0.9284,149.34,7.1936,3.9,15942.54,2.24,13.93,38797.38,4.17,5021.84
2024/2/13,1.000591758,,1.000096281,1.000294361,1.002722674,1.000115,1991.046354,49742.44099,5.33,104.96,0.9338,150.79,7.1936,3.9,15655.6,2.29,15.85,38272.75,4.31,4953.17
2024/2/14,1.00093226,,1.000032017,0.999928386,1.002722674,1.000081,1982.313255,51826.696,5.33,104.72,0.9322,150.55,7.1936,3.9,15859.15,2.3,14.38,38424.27,4.27,5000.62
2024/2/15,1.000943979,,0.9999644358,0.99975382,1.002722674,1.000088,1982.80447,51938.55632,5.33,104.3,0.9283,149.91,7.1936,3.9,15906.17,2.3,14.01,38773.12,4.24,5029.73
2024/2/16,1.000651859,,1.000008901,0.998668867,1.002722674,1.000041,1987.68271,52160.20283,5.33,104.3,0.928,150.21,7.1936,3.9,15775.65,2.33,14.24,38627.99,4.3,5005.57
2024/2/17,1.000359168,,1.000064707,0.999842518,1.002722674,0.999878,1988.712462,51662.99537,5.33,104.3,0.928,150.21,7.1936,3.9,15775.65,2.33,14.24,38627.99,4.3,5005.57
2024/2/18,1.000236637,,1.000052063,0.998969651,1.002722674,0.999893,1991.337446,52122.54546,5.33,104.3,0.928,150.21,7.1936,3.9,15775.65,2.33,14.24,38627.99,4.3,5005.57
2024/2/19,1.000102031,,0.999876217,0.998873272,1.002722674,0.999667,1989.149511,51779.14406,5.33,104.29,0.9278,150.11,7.1982,3.9,15775.65,2.33,14.71,38627.99,4.3,5005.57
2024/2/20,1.000169573,,0.999930802,0.99907812,1.002722674,0.999888,2003.425176,52284.87356,5.33,104.08,0.9255,149.99,7.1919,3.9,15630.78,2.32,15.42,38563.8,4.27,4975.51
2024/2/21,1.000013549,,1.000031499,0.999339336,1.002722674,1.000171,2002.674656,51839.18053,5.33,104.01,0.9243,150.28,7.1898,3.9,15580.87,2.34,15.34,38612.24,4.32,4981.8
2024/2/22,0.999360092,,1.000021191,0.999643495,1.002722674,0.999716,2000.154423,51304.97436,5.33,103.96,0.9238,150.51,7.1947,3.9,16041.62,2.31,14.54,39069.11,4.33,5087.03
2024/2/23,0.999897958,,1.000018901,0.999593741,1.002722674,0.999903,2008.475281,50731.94919,5.33,103.94,0.9242,150.5,7.1959,3.9,15996.82,2.3,13.75,39131.53,4.26,5088.8
2024/2/24,1.000059997,,1.000123601,0.999471508,1.002722674,1.000139,2006.62511,51571.10311,5.33,103.94,0.9242,150.5,7.1959,3.9,15996.82,2.3,13.75,39131.53,4.26,5088.8
2024/2/25,0.999903834,,0.9998749726,0.999733308,1.002722674,1.000026,2007.370905,51733.2366,5.33,103.94,0.9242,150.5,7.1959,3.9,15996.82,2.3,13.75,39131.53,4.26,5088.8
2024/2/26,1.000717516,,0.9999496078,0.999836718,1.002722674,0.999888,2006.230498,54522.40154,5.33,103.83,0.9216,150.69,7.1976,3.9,15976.25,2.31,13.74,39069.23,4.28,5069.53
2024/2/27,1.000354249,,0.9999206051,0.999183596,1.002722674,0.999768,2004.7377,57085.37231,5.33,103.83,0.922,150.5,7.1979,3.9,16035.3,2.32,13.43,38972.41,4.31,5078.18
2024/2/28,1.001061199,,0.999952063,0.998652339,1.002722674,1.000062,2019.914411,62504.78925,5.33,103.97,0.9227,150.67,7.198,3.9,15947.74,2.33,13.84,38949.02,4.27,5069.76
2024/2/29,1.000402322,,0.9997537814,0.999085939,1.002722674,0.999775,1995.534977,61198.3829,5.33,104.16,0.9255,149.98,7.1887,3.9,16091.92,2.33,13.4,38996.39,4.25,5096.27
2024/3/1,1.000678454,,0.99994198,0.996745127,1.002722674,0.999986,2023.88092,62440.63254,5.33,103.86,0.9226,150.11,7.1968,3.9,16274.94,2.32,13.11,39087.38,4.19,5137.08
2024/3/2,1.00060572,,0.9997945445,0.996475143,1.002722674,0.999893,2030.919693,62029.84606,5.33,103.86,0.9226,150.11,7.1968,3.9,16274.94,2.32,13.11,39087.38,4.19,5137.08
2024/3/3,1.000450612,,0.9998900195,0.997069816,1.002722674,0.999875,2024.628663,63167.37036,5.33,103.86,0.9226,150.11,7.1968,3.9,16274.94,2.32,13.11,39087.38,4.19,5137.08
2024/3/4,1.00129145,,0.9999352073,0.999436129,1.002722674,1.000211,2068.941707,68330.41561,5.33,103.83,0.9212,150.51,7.199,3.9,16207.51,2.34,13.49,38989.83,4.22,5130.95
2024/3/5,1.001307693,,0.9999979596,0.999078079,1.002722674,0.999957,2093.193672,63801.19756,5.33,103.8,0.9211,150.04,7.1968,3.9,15939.59,2.32,14.46,38585.19,4.13,5078.65
2024/3/6,1.000444524,,0.9998006113,0.999100251,1.002722674,0.99967,2111.329087,66106.80279,5.33,103.37,0.9175,149.37,7.1979,3.9,16031.54,2.3,14.5,38661.05,4.11,5104.76
2024/3/7,1.001401485,,0.9997077201,0.999794921,1.002722674,1.000008,2133.302455,66925.4832,5.33,102.82,0.9134,148.03,7.1929,3.9,16273.38,2.28,14.44,38791.35,4.09,5157.36
2024/3/8,1.002189929,,0.9998973346,0.999615574,1.002722674,1.000077,2135.247228,68300.09569,5.33,102.71,0.9142,147.07,7.186,3.9,16085.11,2.28,14.74,38722.69,4.09,5123.69
2024/3/9,1.002153207,,1.000039209,0.998715693,1.002722674,1.000129,2133.59936,68498.8813,5.33,102.71,0.9142,147.07,7.186,3.9,16085.11,2.28,14.74,38722.69,4.09,5123.69
2024/3/10,1.000994234,,0.9999950556,0.995882515,1.002722674,0.999761,2140.946154,69019.78636,5.33,102.71,0.9142,147.07,7.186,3.9,16085.11,2.28,14.74,38722.69,4.09,5123.69
2024/3/11,1.000275016,,0.9999566896,0.998802438,1.002722674,0.99988,2159.764283,72123.90355,5.33,102.87,0.9152,146.94,7.183,3.9,16019.27,2.27,15.22,38769.66,4.1,5117.94
2024/3/12,1.000092023,,0.9999544329,0.998367964,1.002722674,1.000023,2144.094011,71481.29159,5.33,102.96,0.9153,147.68,7.181,3.9,16265.64,2.3,13.84,39005.49,4.16,5175.27
2024/3/13,1.000516916,,0.9997691301,0.998180818,1.002722674,0.99998,2154.377672,73083.50133,5.33,102.79,0.9135,147.74,7.1868,3.9,16177.77,2.3,13.75,39043.32,4.19,5165.31
2024/3/14,0.999678597,,0.999931889,0.997717512,1.002722674,0.999822,2144.03171,71396.58989,5.33,103.36,0.9189,148.32,7.1939,3.9,16128.53,2.3,14.4,38905.66,4.29,5150.48
2024/3/15,1.000124353,,1.000036515,0.998389424,1.002722674,1.000104,2135.151236,69403.77183,5.33,103.43,0.9184,149.02,7.196,3.9,15973.17,2.32,14.41,38714.77,4.31,5117.09
2024/3/16,0.999244131,,1.000115863,0.99893564,1.002722674,1.000079,2120.217842,65315.11747,5.33,103.43,0.9184,149.02,7.196,3.9,15973.17,2.32,14.41,38714.77,4.31,5117.09
2024/3/17,0.99937051,,1.000153742,0.998113263,1.002722674,0.999685,2120.375817,68390.6228,5.33,103.43,0.9184,149.02,7.196,3.9,15973.17,2.32,14.41,38714.77,4.31,5117.09
2024/3/18,0.999915837,,0.9999056717,0.998855864,1.002722674,1.000121,2142.111723,67548.59157,5.33,103.59,0.9197,149.14,7.1983,3.9,16103.45,2.31,14.33,38790.43,4.34,5149.42
2024/3/19,0.999479598,,1.00009877,0.999481321,1.002722674,0.999888,2131.596896,61912.77315,5.33,103.84,0.9203,150.85,7.1994,3.9,16166.79,2.3,13.82,39110.76,4.3,5178.51
2024/3/20,1.000259034,,1.00017526,0.998621757,1.002722674,1.000202,2184.353019,67913.67303,5.33,103.41,0.9157,151.25,7.1994,3.9,16369.41,2.31,13.04,39512.13,4.27,5224.62
2024/3/21,0.999804517,,1.000107683,0.998519268,1.002722674,1.000174,2173.565933,65491.38993,5.33,104,0.9208,151.61,7.1995,3.9,16401.84,2.34,12.92,39781.37,4.27,5241.53
2024/3/22,1.000266412,,1.000050148,0.99735054,1.002722674,1.000277,2150.170521,63778.76256,5.33,104.47,0.9254,151.42,7.2295,3.9,16428.82,2.35,13.06,39475.9,4.22,5234.18
2024/3/23,1.000302893,,1.000198202,0.998450137,1.002722674,1.000251,2148.236987,64062.20233,5.33,104.47,0.9254,151.42,7.2295,3.9,16428.82,2.35,13.06,39475.9,4.22,5234.18
2024/3/24,0.999983953,,1.000148333,0.998556593,1.002722674,1.000238,2158.837557,67234.17235,5.33,104.47,0.9254,151.42,7.2295,3.9,16428.82,2.35,13.06,39475.9,4.22,5234.18
2024/3/25,1.000222548,,0.9999152557,0.996272226,1.002722674,1.000008,2167.076098,69958.81358,5.33,104.24,0.9227,151.41,7.2112,3.9,16384.47,2.33,13.19,39313.64,4.25,5218.19
2024/3/26,1.000018536,,1.000057309,0.999120003,1.002722674,0.999905,2164.538269,69987.8389,5.33,104.29,0.9232,151.55,7.2183,3.9,16315.7,2.32,13.24,39282.33,4.24,5203.58
2024/3/27,0.999646918,,1.000078126,0.998888164,1.002722674,1.000053,2168.571002,69455.34098,5.33,104.35,0.9236,151.32,7.2273,3.9,16399.52,2.32,12.78,39760.08,4.2,5248.49
2024/3/28,1.000100031,,1.000027095,0.999215512,1.002722674,1.000127,2213.754831,70744.95206,5.33,104.55,0.9269,151.37,7.227,3.9,16379.46,2.32,13.01,39807.37,4.2,5254.35
2024/3/29,1.000489713,,0.99988026,0.999542871,1.002722674,1.000026,2217.904584,69892.82907,5.33,104.55,0.9266,151.31,7.2213,3.9,16379.46,2.32,13.01,39807.37,4.2,5254.35
2024/3/30,1.000430954,,0.9999579295,0.999566929,1.002722674,1.000208,2208.102434,69645.30579,5.33,104.55,0.9266,151.31,7.2213,3.9,16379.46,2.32,13.01,39807.37,4.2,5254.35
2024/3/31,1.000039844,,0.9999984528,1.000195035,1.002722674,1.000101,2220.931242,71333.64793,5.33,104.55,0.9266,151.31,7.2213,3.9,16379.46,2.32,13.01,39807.37,4.2,5254.35
2024/4/1,1.000411601,,1.000047628,0.999399095,1.002722674,1.000232,2233.738265,69702.14611,5.33,105.02,0.9308,151.63,7.2308,3.9,16396.83,2.35,13.65,39566.85,4.33,5243.77
2024/4/2,1.000225554,,0.999995935,0.998836483,1.002722674,0.999965,2262.977024,65446.97423,5.33,104.82,0.9286,151.55,7.233,3.9,16240.45,2.36,14.61,39170.24,4.36,5205.81
2024/4/3,1.000317788,,0.9999981075,0.999359226,1.002722674,1.000024,2300.304165,65980.80865,5.33,104.25,0.9229,151.68,7.2338,3.9,16277.46,2.36,14.33,39127.14,4.36,5211.49
